date,home_team,away_team,prop_odds_game_id,sportsbook,home_team_odds,away_team_odds,winner
2023-11-08,Oklahoma City Thunder,Cleveland Cavaliers,4106a944b5dddead401a7d7e0ad8f894,betmgm,115,-140,Oklahoma City Thunder
2023-11-08,Oklahoma City Thunder,Cleveland Cavaliers,4106a944b5dddead401a7d7e0ad8f894,barstool,115,-140,Oklahoma City Thunder
2023-11-08,Oklahoma City Thunder,Cleveland Cavaliers,4106a944b5dddead401a7d7e0ad8f894,betrivers,115,-136,Oklahoma City Thunder
2023-11-08,Dallas Mavericks,Toronto Raptors,7b7288fef50222fc845450cdf7bb902a,fanduel,-210,176,Toronto Raptors
2023-11-08,Dallas Mavericks,Toronto Raptors,7b7288fef50222fc845450cdf7bb902a,pinnacle,-207,184,Toronto Raptors
2023-11-08,Dallas Mavericks,Toronto Raptors,7b7288fef50222fc845450cdf7bb902a,draftkings,-218,180,Toronto Raptors
2023-11-08,Dallas Mavericks,Toronto Raptors,7b7288fef50222fc845450cdf7bb902a,betmgm,-225,180,Toronto Raptors
2023-11-08,Dallas Mavericks,Toronto Raptors,7b7288fef50222fc845450cdf7bb902a,barstool,-225,175,Toronto Raptors
2023-11-08,Dallas Mavericks,Toronto Raptors,7b7288fef50222fc845450cdf7bb902a,betrivers,-215,175,Toronto Raptors
2023-11-08,Denver Nuggets,Golden State Warriors,093882ec33485255f93a8d564b988190,fanduel,-164,138,Denver Nuggets
2023-11-08,Denver Nuggets,Golden State Warriors,093882ec33485255f93a8d564b988190,pinnacle,-160,144,Denver Nuggets
2023-11-08,Denver Nuggets,Golden State Warriors,093882ec33485255f93a8d564b988190,draftkings,-166,140,Denver Nuggets
2023-11-08,Denver Nuggets,Golden State Warriors,093882ec33485255f93a8d564b988190,betmgm,-165,140,Denver Nuggets
2023-11-08,Denver Nuggets,Golden State Warriors,093882ec33485255f93a8d564b988190,barstool,-165,130,Denver Nuggets
2023-11-08,Denver Nuggets,Golden State Warriors,093882ec33485255f93a8d564b988190,betrivers,-165,138,Denver Nuggets
2023-11-08,Sacramento Kings,Portland Trail Blazers,e121be20530cee5bfa372eef080c6eb0,fanduel,-320,260,Sacramento Kings
2023-11-08,Sacramento Kings,Portland Trail Blazers,e121be20530cee5bfa372eef080c6eb0,pinnacle,-296,255,Sacramento Kings
2023-11-08,Sacramento Kings,Portland Trail Blazers,e121be20530cee5bfa372eef080c6eb0,draftkings,-325,260,Sacramento Kings
2023-11-08,Sacramento Kings,Portland Trail Blazers,e121be20530cee5bfa372eef080c6eb0,betmgm,-350,260,Sacramento Kings
2023-11-08,Sacramento Kings,Portland Trail Blazers,e121be20530cee5bfa372eef080c6eb0,barstool,-350,250,Sacramento Kings
2023-11-08,Sacramento Kings,Portland Trail Blazers,e121be20530cee5bfa372eef080c6eb0,betrivers,-335,270,Sacramento Kings
2023-11-09,Indiana Pacers,Milwaukee Bucks,e40f6f9c37bb33d5021fa68dd65aac81,fanduel,150,-178,Indiana Pacers
2023-11-09,Indiana Pacers,Milwaukee Bucks,e40f6f9c37bb33d5021fa68dd65aac81,draftkings,150,-180,Indiana Pacers
2023-11-09,Indiana Pacers,Milwaukee Bucks,e40f6f9c37bb33d5021fa68dd65aac81,betmgm,135,-165,Indiana Pacers
2023-11-09,Indiana Pacers,Milwaukee Bucks,e40f6f9c37bb33d5021fa68dd65aac81,barstool,135,-175,Indiana Pacers
2023-11-09,Indiana Pacers,Milwaukee Bucks,e40f6f9c37bb33d5021fa68dd65aac81,betrivers,148,-177,Indiana Pacers
2023-11-09,Orlando Magic,Atlanta Hawks,9336833f35adbede867667bbeab51ac6,fanduel,136,-162,Atlanta Hawks
2023-11-09,Orlando Magic,Atlanta Hawks,9336833f35adbede867667bbeab51ac6,pinnacle,142,-158,Atlanta Hawks
2023-11-09,Orlando Magic,Atlanta Hawks,9336833f35adbede867667bbeab51ac6,draftkings,124,-148,Atlanta Hawks
2023-11-09,Orlando Magic,Atlanta Hawks,9336833f35adbede867667bbeab51ac6,betmgm,135,-160,Atlanta Hawks
2023-11-09,Orlando Magic,Atlanta Hawks,9336833f35adbede867667bbeab51ac6,barstool,130,-160,Atlanta Hawks
2023-11-10,Detroit Pistons,Philadelphia 76ers,9fb7986357515f0540a5ec36ae99f281,fanduel,275,-340,
2023-11-10,Detroit Pistons,Philadelphia 76ers,9fb7986357515f0540a5ec36ae99f281,pinnacle,290,-341,
2023-11-10,Detroit Pistons,Philadelphia 76ers,9fb7986357515f0540a5ec36ae99f281,draftkings,270,-340,
2023-11-10,Detroit Pistons,Philadelphia 76ers,9fb7986357515f0540a5ec36ae99f281,betmgm,280,-350,
2023-11-10,Detroit Pistons,Philadelphia 76ers,9fb7986357515f0540a5ec36ae99f281,barstool,250,-350,
2023-11-10,Detroit Pistons,Philadelphia 76ers,9fb7986357515f0540a5ec36ae99f281,betrivers,275,-345,
2023-11-10,Washington Wizards,Charlotte Hornets,9f7c0f39f0008386c6011cd7d2247892,fanduel,-132,112,
2023-11-10,Washington Wizards,Charlotte Hornets,9f7c0f39f0008386c6011cd7d2247892,pinnacle,-128,116,
2023-11-10,Washington Wizards,Charlotte Hornets,9f7c0f39f0008386c6011cd7d2247892,draftkings,-130,110,
2023-11-10,Washington Wizards,Charlotte Hornets,9f7c0f39f0008386c6011cd7d2247892,betmgm,-130,105,
2023-11-10,Washington Wizards,Charlotte Hornets,9f7c0f39f0008386c6011cd7d2247892,barstool,-130,105,
2023-11-10,Washington Wizards,Charlotte Hornets,9f7c0f39f0008386c6011cd7d2247892,betrivers,-130,110,
2023-11-10,Boston Celtics,Brooklyn Nets,f5c8078fe18d11ad02e6586f6ae2a4a1,fanduel,-700,500,
2023-11-10,Boston Celtics,Brooklyn Nets,f5c8078fe18d11ad02e6586f6ae2a4a1,draftkings,-520,390,
2023-11-10,Boston Celtics,Brooklyn Nets,f5c8078fe18d11ad02e6586f6ae2a4a1,betmgm,-550,400,
2023-11-10,Boston Celtics,Brooklyn Nets,f5c8078fe18d11ad02e6586f6ae2a4a1,barstool,-600,400,
2023-11-10,Boston Celtics,Brooklyn Nets,f5c8078fe18d11ad02e6586f6ae2a4a1,betrivers,-560,410,
2023-11-10,Houston Rockets,New Orleans Pelicans,49593fb0e055fd918f36cfd3eb917202,fanduel,-134,114,
2023-11-10,Houston Rockets,New Orleans Pelicans,49593fb0e055fd918f36cfd3eb917202,draftkings,-130,110,
2023-11-10,Houston Rockets,New Orleans Pelicans,49593fb0e055fd918f36cfd3eb917202,betmgm,-135,110,
2023-11-10,Houston Rockets,New Orleans Pelicans,49593fb0e055fd918f36cfd3eb917202,barstool,-135,110,
2023-11-10,Houston Rockets,New Orleans Pelicans,49593fb0e055fd918f36cfd3eb917202,betrivers,-129,108,
2023-11-10,Memphis Grizzlies,Utah Jazz,d0f8061f118444fc8a2d7fae120ae7ee,fanduel,-172,144,
2023-11-10,Memphis Grizzlies,Utah Jazz,d0f8061f118444fc8a2d7fae120ae7ee,pinnacle,-180,161,
2023-11-10,Memphis Grizzlies,Utah Jazz,d0f8061f118444fc8a2d7fae120ae7ee,draftkings,-185,154,
2023-11-10,Memphis Grizzlies,Utah Jazz,d0f8061f118444fc8a2d7fae120ae7ee,betmgm,-190,155,
2023-11-10,Memphis Grizzlies,Utah Jazz,d0f8061f118444fc8a2d7fae120ae7ee,barstool,-180,140,
2023-11-10,Memphis Grizzlies,Utah Jazz,d0f8061f118444fc8a2d7fae120ae7ee,betrivers,-180,150,
2023-11-10,San Antonio Spurs,Minnesota Timberwolves,7a709e569227098f131cd60050b5635f,fanduel,215,-260,
2023-11-10,San Antonio Spurs,Minnesota Timberwolves,7a709e569227098f131cd60050b5635f,pinnacle,220,-251,
2023-11-10,San Antonio Spurs,Minnesota Timberwolves,7a709e569227098f131cd60050b5635f,draftkings,215,-265,
2023-11-10,San Antonio Spurs,Minnesota Timberwolves,7a709e569227098f131cd60050b5635f,betmgm,220,-275,
2023-11-10,San Antonio Spurs,Minnesota Timberwolves,7a709e569227098f131cd60050b5635f,barstool,190,-250,
2023-11-10,San Antonio Spurs,Minnesota Timberwolves,7a709e569227098f131cd60050b5635f,betrivers,215,-265,
2023-11-10,Dallas Mavericks,LA Clippers,8d48aeb64a62acb76ee25afe50b14379,fanduel,-122,104,
2023-11-10,Dallas Mavericks,LA Clippers,8d48aeb64a62acb76ee25afe50b14379,pinnacle,-126,114,
2023-11-10,Dallas Mavericks,LA Clippers,8d48aeb64a62acb76ee25afe50b14379,draftkings,-122,102,
2023-11-10,Dallas Mavericks,LA Clippers,8d48aeb64a62acb76ee25afe50b14379,betmgm,-140,115,
2023-11-10,Dallas Mavericks,LA Clippers,8d48aeb64a62acb76ee25afe50b14379,barstool,-130,105,
2023-11-10,Dallas Mavericks,LA Clippers,8d48aeb64a62acb76ee25afe50b14379,betrivers,-139,118,
2023-11-10,Phoenix Suns,Los Angeles Lakers,56a78cd2e22c16d9b0a2712d2293c310,fanduel,-168,142,
2023-11-10,Phoenix Suns,Los Angeles Lakers,56a78cd2e22c16d9b0a2712d2293c310,draftkings,-166,140,
2023-11-10,Phoenix Suns,Los Angeles Lakers,56a78cd2e22c16d9b0a2712d2293c310,betmgm,-165,140,
2023-11-10,Phoenix Suns,Los Angeles Lakers,56a78cd2e22c16d9b0a2712d2293c310,barstool,-175,135,
2023-11-10,Phoenix Suns,Los Angeles Lakers,56a78cd2e22c16d9b0a2712d2293c310,betrivers,-177,148,
2023-11-10,Sacramento Kings,Oklahoma City Thunder,dfefe666c2f957cd3ef3ae9ad65347c0,fanduel,120,-142,
2023-11-10,Sacramento Kings,Oklahoma City Thunder,dfefe666c2f957cd3ef3ae9ad65347c0,draftkings,110,-130,
2023-11-10,Sacramento Kings,Oklahoma City Thunder,dfefe666c2f957cd3ef3ae9ad65347c0,betmgm,115,-140,
2023-11-10,Sacramento Kings,Oklahoma City Thunder,dfefe666c2f957cd3ef3ae9ad65347c0,barstool,115,-140,
2023-11-10,Sacramento Kings,Oklahoma City Thunder,dfefe666c2f957cd3ef3ae9ad65347c0,betrivers,116,-139,
2023-11-11,Orlando Magic,Milwaukee Bucks,155ba94cb22145dd65a4c9ee8bb0f649,fanduel,136,-158,Orlando Magic
2023-11-11,Orlando Magic,Milwaukee Bucks,155ba94cb22145dd65a4c9ee8bb0f649,draftkings,136,-162,Orlando Magic
2023-11-11,Orlando Magic,Milwaukee Bucks,155ba94cb22145dd65a4c9ee8bb0f649,betmgm,135,-160,Orlando Magic
2023-11-11,Orlando Magic,Milwaukee Bucks,155ba94cb22145dd65a4c9ee8bb0f649,barstool,135,-155,Orlando Magic
2023-11-11,Orlando Magic,Milwaukee Bucks,155ba94cb22145dd65a4c9ee8bb0f649,betrivers,135,-159,Orlando Magic
2023-11-11,Boston Celtics,Toronto Raptors,bbb016cb026167646f9780f716fdc6ec,fanduel,-340,275,Boston Celtics
2023-11-11,Boston Celtics,Toronto Raptors,bbb016cb026167646f9780f716fdc6ec,draftkings,-345,275,Boston Celtics
2023-11-11,Boston Celtics,Toronto Raptors,bbb016cb026167646f9780f716fdc6ec,betmgm,-300,240,Boston Celtics
2023-11-11,Boston Celtics,Toronto Raptors,bbb016cb026167646f9780f716fdc6ec,barstool,-350,250,Boston Celtics
2023-11-11,Boston Celtics,Toronto Raptors,bbb016cb026167646f9780f716fdc6ec,betrivers,-360,285,Boston Celtics
2023-11-11,Atlanta Hawks,Miami Heat,c535e81527a438c5ccac951ce2eaa411,fanduel,-184,154,Miami Heat
2023-11-11,Atlanta Hawks,Miami Heat,c535e81527a438c5ccac951ce2eaa411,pinnacle,-177,158,Miami Heat
2023-11-11,Atlanta Hawks,Miami Heat,c535e81527a438c5ccac951ce2eaa411,draftkings,-185,154,Miami Heat
2023-11-11,Atlanta Hawks,Miami Heat,c535e81527a438c5ccac951ce2eaa411,betmgm,-175,145,Miami Heat
2023-11-11,Atlanta Hawks,Miami Heat,c535e81527a438c5ccac951ce2eaa411,barstool,-180,140,Miami Heat
2023-11-11,Atlanta Hawks,Miami Heat,c535e81527a438c5ccac951ce2eaa411,betrivers,-190,160,Miami Heat
2023-11-11,Golden State Warriors,Cleveland Cavaliers,009a778de4b2d81184420add7c919fca,fanduel,-180,152,
2023-11-11,Golden State Warriors,Cleveland Cavaliers,009a778de4b2d81184420add7c919fca,pinnacle,-176,157,
2023-11-11,Golden State Warriors,Cleveland Cavaliers,009a778de4b2d81184420add7c919fca,draftkings,-175,145,
2023-11-11,Golden State Warriors,Cleveland Cavaliers,009a778de4b2d81184420add7c919fca,betmgm,-175,145,
2023-11-11,Golden State Warriors,Cleveland Cavaliers,009a778de4b2d81184420add7c919fca,barstool,-180,140,
2023-11-11,Golden State Warriors,Cleveland Cavaliers,009a778de4b2d81184420add7c919fca,betrivers,-182,155,
2023-11-12,New York Knicks,Charlotte Hornets,520841a374e10effd86ac81986f979ab,fanduel,-450,350,
2023-11-12,New York Knicks,Charlotte Hornets,520841a374e10effd86ac81986f979ab,pinnacle,-437,360,
2023-11-12,New York Knicks,Charlotte Hornets,520841a374e10effd86ac81986f979ab,draftkings,-455,350,
2023-11-12,New York Knicks,Charlotte Hornets,520841a374e10effd86ac81986f979ab,betmgm,-450,333,
2023-11-12,New York Knicks,Charlotte Hornets,520841a374e10effd86ac81986f979ab,barstool,-425,340,
2023-11-12,New York Knicks,Charlotte Hornets,520841a374e10effd86ac81986f979ab,betrivers,-530,400,
2023-11-12,Brooklyn Nets,Washington Wizards,71b5d2fb7a01c496acc4783f47ef96f9,fanduel,-275,225,
2023-11-12,Brooklyn Nets,Washington Wizards,71b5d2fb7a01c496acc4783f47ef96f9,pinnacle,-264,230,
2023-11-12,Brooklyn Nets,Washington Wizards,71b5d2fb7a01c496acc4783f47ef96f9,draftkings,-270,220,
2023-11-12,Brooklyn Nets,Washington Wizards,71b5d2fb7a01c496acc4783f47ef96f9,betmgm,-300,230,
2023-11-12,Brooklyn Nets,Washington Wizards,71b5d2fb7a01c496acc4783f47ef96f9,barstool,-275,225,
2023-11-12,Brooklyn Nets,Washington Wizards,71b5d2fb7a01c496acc4783f47ef96f9,betrivers,-305,245,
2023-11-12,LA Clippers,Memphis Grizzlies,731291c613eecac1f1b2220a4a4c1ce5,fanduel,-360,290,
2023-11-12,LA Clippers,Memphis Grizzlies,731291c613eecac1f1b2220a4a4c1ce5,pinnacle,-352,298,
2023-11-12,LA Clippers,Memphis Grizzlies,731291c613eecac1f1b2220a4a4c1ce5,draftkings,-375,295,
2023-11-12,LA Clippers,Memphis Grizzlies,731291c613eecac1f1b2220a4a4c1ce5,betmgm,-350,275,
2023-11-12,LA Clippers,Memphis Grizzlies,731291c613eecac1f1b2220a4a4c1ce5,barstool,-360,290,
2023-11-12,LA Clippers,Memphis Grizzlies,731291c613eecac1f1b2220a4a4c1ce5,betrivers,-360,285,
2023-11-12,Philadelphia 76ers,Indiana Pacers,df649bb0fe5e2ce676c9da62593041bf,fanduel,-260,215,
2023-11-12,Philadelphia 76ers,Indiana Pacers,df649bb0fe5e2ce676c9da62593041bf,pinnacle,-264,230,
2023-11-12,Philadelphia 76ers,Indiana Pacers,df649bb0fe5e2ce676c9da62593041bf,draftkings,-265,215,
2023-11-12,Philadelphia 76ers,Indiana Pacers,df649bb0fe5e2ce676c9da62593041bf,betmgm,-275,220,
2023-11-12,Philadelphia 76ers,Indiana Pacers,df649bb0fe5e2ce676c9da62593041bf,barstool,-270,220,
2023-11-12,Philadelphia 76ers,Indiana Pacers,df649bb0fe5e2ce676c9da62593041bf,betrivers,-250,205,
2023-11-12,Chicago Bulls,Detroit Pistons,4fee8477b42e908bd1c14d24b006983f,fanduel,-300,245,
2023-11-12,Chicago Bulls,Detroit Pistons,4fee8477b42e908bd1c14d24b006983f,draftkings,-310,250,
2023-11-12,Chicago Bulls,Detroit Pistons,4fee8477b42e908bd1c14d24b006983f,betmgm,-300,240,
2023-11-12,Chicago Bulls,Detroit Pistons,4fee8477b42e908bd1c14d24b006983f,barstool,-300,250,
2023-11-12,Chicago Bulls,Detroit Pistons,4fee8477b42e908bd1c14d24b006983f,betrivers,-315,250,
2023-11-12,Houston Rockets,Denver Nuggets,3856877bd5068951b64aea51ced729ef,fanduel,150,-178,
2023-11-12,Houston Rockets,Denver Nuggets,3856877bd5068951b64aea51ced729ef,pinnacle,149,-167,
2023-11-12,Houston Rockets,Denver Nuggets,3856877bd5068951b64aea51ced729ef,draftkings,145,-175,
2023-11-12,Houston Rockets,Denver Nuggets,3856877bd5068951b64aea51ced729ef,betmgm,145,-175,
2023-11-12,Houston Rockets,Denver Nuggets,3856877bd5068951b64aea51ced729ef,barstool,150,-175,
2023-11-12,Houston Rockets,Denver Nuggets,3856877bd5068951b64aea51ced729ef,betrivers,155,-182,
2023-11-12,New Orleans Pelicans,Dallas Mavericks,1c97ab424516260fb75e1cc11e4690be,fanduel,118,-138,
2023-11-12,New Orleans Pelicans,Dallas Mavericks,1c97ab424516260fb75e1cc11e4690be,pinnacle,130,-144,
2023-11-12,New Orleans Pelicans,Dallas Mavericks,1c97ab424516260fb75e1cc11e4690be,draftkings,120,-142,
2023-11-12,New Orleans Pelicans,Dallas Mavericks,1c97ab424516260fb75e1cc11e4690be,betmgm,115,-140,
2023-11-12,New Orleans Pelicans,Dallas Mavericks,1c97ab424516260fb75e1cc11e4690be,barstool,120,-140,
2023-11-12,New Orleans Pelicans,Dallas Mavericks,1c97ab424516260fb75e1cc11e4690be,betrivers,115,-137,
2023-11-12,San Antonio Spurs,Miami Heat,3d49b626c4989dddc0cc0beb4765f7f0,fanduel,100,-118,
2023-11-12,San Antonio Spurs,Miami Heat,3d49b626c4989dddc0cc0beb4765f7f0,draftkings,105,-125,
2023-11-12,San Antonio Spurs,Miami Heat,3d49b626c4989dddc0cc0beb4765f7f0,betmgm,100,-120,
2023-11-12,San Antonio Spurs,Miami Heat,3d49b626c4989dddc0cc0beb4765f7f0,barstool,105,-125,
2023-11-12,San Antonio Spurs,Miami Heat,3d49b626c4989dddc0cc0beb4765f7f0,betrivers,100,-118,
2023-11-12,Phoenix Suns,Oklahoma City Thunder,80377e2eca5e2820a44b5b02c1c17e8e,fanduel,-144,122,
2023-11-12,Phoenix Suns,Oklahoma City Thunder,80377e2eca5e2820a44b5b02c1c17e8e,draftkings,-142,120,
2023-11-12,Phoenix Suns,Oklahoma City Thunder,80377e2eca5e2820a44b5b02c1c17e8e,betmgm,-145,120,
2023-11-12,Phoenix Suns,Oklahoma City Thunder,80377e2eca5e2820a44b5b02c1c17e8e,barstool,-145,125,
2023-11-12,Phoenix Suns,Oklahoma City Thunder,80377e2eca5e2820a44b5b02c1c17e8e,betrivers,-141,120,
2023-11-12,Golden State Warriors,Minnesota Timberwolves,e803d7b0426164efc50dd8298cf1cd8e,fanduel,-130,108,
2023-11-12,Golden State Warriors,Minnesota Timberwolves,e803d7b0426164efc50dd8298cf1cd8e,draftkings,-125,105,
2023-11-12,Golden State Warriors,Minnesota Timberwolves,e803d7b0426164efc50dd8298cf1cd8e,betmgm,-120,100,
2023-11-12,Golden State Warriors,Minnesota Timberwolves,e803d7b0426164efc50dd8298cf1cd8e,barstool,-125,105,
2023-11-12,Golden State Warriors,Minnesota Timberwolves,e803d7b0426164efc50dd8298cf1cd8e,betrivers,-132,112,
2023-11-12,Los Angeles Lakers,Portland Trail Blazers,7c6c4dbec15d7d2bf2f2d50a4b2b6a03,fanduel,-510,390,
2023-11-12,Los Angeles Lakers,Portland Trail Blazers,7c6c4dbec15d7d2bf2f2d50a4b2b6a03,draftkings,-455,350,
2023-11-12,Los Angeles Lakers,Portland Trail Blazers,7c6c4dbec15d7d2bf2f2d50a4b2b6a03,betmgm,-450,340,
2023-11-12,Los Angeles Lakers,Portland Trail Blazers,7c6c4dbec15d7d2bf2f2d50a4b2b6a03,barstool,-500,380,
2023-11-12,Los Angeles Lakers,Portland Trail Blazers,7c6c4dbec15d7d2bf2f2d50a4b2b6a03,betrivers,-560,420,
2023-11-13,Boston Celtics,New York Knicks,4b8122036d7a43393e8aec4d881958e6,fanduel,-420,330,
2023-11-13,Boston Celtics,New York Knicks,4b8122036d7a43393e8aec4d881958e6,pinnacle,-390,326,
2023-11-13,Boston Celtics,New York Knicks,4b8122036d7a43393e8aec4d881958e6,draftkings,-410,320,
2023-11-13,Boston Celtics,New York Knicks,4b8122036d7a43393e8aec4d881958e6,betmgm,-400,310,
2023-11-13,Boston Celtics,New York Knicks,4b8122036d7a43393e8aec4d881958e6,barstool,-400,320,
2023-11-13,Boston Celtics,New York Knicks,4b8122036d7a43393e8aec4d881958e6,betrivers,-400,310,
2023-11-13,Toronto Raptors,Washington Wizards,d4290efa8f1f9d381726a0102b97ccca,fanduel,-450,350,
2023-11-13,Toronto Raptors,Washington Wizards,d4290efa8f1f9d381726a0102b97ccca,pinnacle,-423,350,
2023-11-13,Toronto Raptors,Washington Wizards,d4290efa8f1f9d381726a0102b97ccca,draftkings,-440,340,
2023-11-13,Toronto Raptors,Washington Wizards,d4290efa8f1f9d381726a0102b97ccca,betmgm,-450,350,
2023-11-13,Toronto Raptors,Washington Wizards,d4290efa8f1f9d381726a0102b97ccca,barstool,-425,340,
2023-11-13,Toronto Raptors,Washington Wizards,d4290efa8f1f9d381726a0102b97ccca,betrivers,-455,350,
2023-11-13,Milwaukee Bucks,Chicago Bulls,20fcedb4dd290caf2f4604977dd07ca2,fanduel,-335,270,
2023-11-13,Milwaukee Bucks,Chicago Bulls,20fcedb4dd290caf2f4604977dd07ca2,draftkings,-345,275,
2023-11-13,Milwaukee Bucks,Chicago Bulls,20fcedb4dd290caf2f4604977dd07ca2,betmgm,-350,260,
2023-11-13,Milwaukee Bucks,Chicago Bulls,20fcedb4dd290caf2f4604977dd07ca2,barstool,-340,270,
2023-11-13,Milwaukee Bucks,Chicago Bulls,20fcedb4dd290caf2f4604977dd07ca2,betrivers,-375,290,
2023-11-13,Sacramento Kings,Cleveland Cavaliers,e5c712d4d6d7c60f6a0714f3558696bd,fanduel,118,-142,
2023-11-13,Sacramento Kings,Cleveland Cavaliers,e5c712d4d6d7c60f6a0714f3558696bd,pinnacle,122,-135,
2023-11-13,Sacramento Kings,Cleveland Cavaliers,e5c712d4d6d7c60f6a0714f3558696bd,draftkings,124,-148,
2023-11-13,Sacramento Kings,Cleveland Cavaliers,e5c712d4d6d7c60f6a0714f3558696bd,betmgm,125,-150,
2023-11-13,Sacramento Kings,Cleveland Cavaliers,e5c712d4d6d7c60f6a0714f3558696bd,barstool,125,-145,
2023-11-13,Sacramento Kings,Cleveland Cavaliers,e5c712d4d6d7c60f6a0714f3558696bd,betrivers,125,-150,
2023-11-14,Charlotte Hornets,Miami Heat,cff113feb71a682a6af7fc63a8ec7260,pinnacle,137,-152,
2023-11-14,Charlotte Hornets,Miami Heat,cff113feb71a682a6af7fc63a8ec7260,draftkings,130,-155,
2023-11-14,Charlotte Hornets,Miami Heat,cff113feb71a682a6af7fc63a8ec7260,betmgm,125,-155,
2023-11-14,Charlotte Hornets,Miami Heat,cff113feb71a682a6af7fc63a8ec7260,barstool,130,-160,
2023-11-14,Charlotte Hornets,Miami Heat,cff113feb71a682a6af7fc63a8ec7260,betrivers,138,-165,
2023-11-14,Detroit Pistons,Atlanta Hawks,f7800e694d6ceea52db36f30a7d86b31,draftkings,154,-185,
2023-11-14,Detroit Pistons,Atlanta Hawks,f7800e694d6ceea52db36f30a7d86b31,betmgm,155,-190,
2023-11-14,Detroit Pistons,Atlanta Hawks,f7800e694d6ceea52db36f30a7d86b31,barstool,140,-180,
2023-11-14,Detroit Pistons,Atlanta Hawks,f7800e694d6ceea52db36f30a7d86b31,betrivers,150,-180,
2023-11-14,Philadelphia 76ers,Indiana Pacers,1a53d5554307d587b57eb4b30cd06e11,draftkings,-225,185,
2023-11-14,Philadelphia 76ers,Indiana Pacers,1a53d5554307d587b57eb4b30cd06e11,betmgm,-225,180,
2023-11-14,Philadelphia 76ers,Indiana Pacers,1a53d5554307d587b57eb4b30cd06e11,barstool,-225,175,
2023-11-14,Philadelphia 76ers,Indiana Pacers,1a53d5554307d587b57eb4b30cd06e11,betrivers,-225,185,
2023-11-14,Brooklyn Nets,Orlando Magic,cab42e2a0a620c893ecedc71bbfcf1f7,pinnacle,-137,124,
2023-11-14,Brooklyn Nets,Orlando Magic,cab42e2a0a620c893ecedc71bbfcf1f7,draftkings,-135,114,
2023-11-14,Brooklyn Nets,Orlando Magic,cab42e2a0a620c893ecedc71bbfcf1f7,betmgm,-135,110,
2023-11-14,Brooklyn Nets,Orlando Magic,cab42e2a0a620c893ecedc71bbfcf1f7,barstool,-140,115,
2023-11-14,Brooklyn Nets,Orlando Magic,cab42e2a0a620c893ecedc71bbfcf1f7,betrivers,-137,115,
2023-11-14,Oklahoma City Thunder,San Antonio Spurs,1acac291f340c497d1448272b1cef003,draftkings,-410,320,
2023-11-14,Oklahoma City Thunder,San Antonio Spurs,1acac291f340c497d1448272b1cef003,betmgm,-375,300,
2023-11-14,Oklahoma City Thunder,San Antonio Spurs,1acac291f340c497d1448272b1cef003,barstool,-450,300,
2023-11-14,Oklahoma City Thunder,San Antonio Spurs,1acac291f340c497d1448272b1cef003,betrivers,-435,340,
2023-11-14,New Orleans Pelicans,Dallas Mavericks,7a6d4840a0f37825b16b6799b523e322,pinnacle,150,-167,
2023-11-14,New Orleans Pelicans,Dallas Mavericks,7a6d4840a0f37825b16b6799b523e322,draftkings,136,-162,
2023-11-14,New Orleans Pelicans,Dallas Mavericks,7a6d4840a0f37825b16b6799b523e322,betmgm,140,-165,
2023-11-14,New Orleans Pelicans,Dallas Mavericks,7a6d4840a0f37825b16b6799b523e322,barstool,130,-165,
2023-11-14,New Orleans Pelicans,Dallas Mavericks,7a6d4840a0f37825b16b6799b523e322,betrivers,140,-167,
2023-11-14,Utah Jazz,Portland Trail Blazers,a4d381df8daf44002a8e333f147d86e8,draftkings,-258,210,
2023-11-14,Utah Jazz,Portland Trail Blazers,a4d381df8daf44002a8e333f147d86e8,betmgm,-275,220,
2023-11-14,Utah Jazz,Portland Trail Blazers,a4d381df8daf44002a8e333f147d86e8,barstool,-275,210,
2023-11-14,Utah Jazz,Portland Trail Blazers,a4d381df8daf44002a8e333f147d86e8,betrivers,-278,225,
2023-11-14,Denver Nuggets,LA Clippers,3a5e1ef0268a0a21b96f67471b198202,pinnacle,-226,199,
2023-11-14,Denver Nuggets,LA Clippers,3a5e1ef0268a0a21b96f67471b198202,draftkings,-238,195,
2023-11-14,Denver Nuggets,LA Clippers,3a5e1ef0268a0a21b96f67471b198202,betmgm,-250,190,
2023-11-14,Denver Nuggets,LA Clippers,3a5e1ef0268a0a21b96f67471b198202,barstool,-225,175,
2023-11-14,Denver Nuggets,LA Clippers,3a5e1ef0268a0a21b96f67471b198202,betrivers,-250,205,
2023-11-14,Golden State Warriors,Minnesota Timberwolves,a3508f758a37ab4b55fc4be99bdd47f8,pinnacle,-116,105,Minnesota Timberwolves
2023-11-14,Golden State Warriors,Minnesota Timberwolves,a3508f758a37ab4b55fc4be99bdd47f8,draftkings,-130,110,Minnesota Timberwolves
2023-11-14,Golden State Warriors,Minnesota Timberwolves,a3508f758a37ab4b55fc4be99bdd47f8,betmgm,-140,115,Minnesota Timberwolves
2023-11-14,Golden State Warriors,Minnesota Timberwolves,a3508f758a37ab4b55fc4be99bdd47f8,barstool,-125,100,Minnesota Timberwolves
2023-11-14,Golden State Warriors,Minnesota Timberwolves,a3508f758a37ab4b55fc4be99bdd47f8,betrivers,-113,-105,Minnesota Timberwolves
2023-11-14,Los Angeles Lakers,Memphis Grizzlies,edf20f8f66f61ab47fb00a6b8c533745,draftkings,-205,170,Los Angeles Lakers
